date,symbol,entry_price,shares_bought,target_allocation,capital_allocated,pnl,return_pct,n_signals_day,exit_price,prev_day_vwap_close_used,vol_ratio,mcap_cr,pre_entry_move_pct,post_entry_move_pct,entry_day_open_915,entry_day_close_1515,entry_day_high_price,entry_day_high_time,entry_day_low_price,entry_day_low_time,exit_day_high_price,exit_day_high_time,exit_day_low_price,exit_day_low_time,entry_day_range_h_minus_o_pct,entry_day_range_c_minus_o_pct,exit_day_range_h_minus_o_pct,exit_day_range_c_minus_o_pct,entry_day_cumlow_10,entry_day_cumlow_11,entry_day_cumlow_12,entry_day_cumlow_13,entry_day_cumlow_14,entry_day_cumlow_15,entry_day_cumhigh_10,entry_day_cumhigh_11,entry_day_cumhigh_12,entry_day_cumhigh_13,entry_day_cumhigh_14,entry_day_cumhigh_15,exit_day_cumlow_10,exit_day_cumlow_11,exit_day_cumlow_12,exit_day_cumlow_13,exit_day_cumlow_14,exit_day_cumlow_15,exit_day_cumhigh_10,exit_day_cumhigh_11,exit_day_cumhigh_12,exit_day_cumhigh_13,exit_day_cumhigh_14,exit_day_cumhigh_15
2024-05-02,JSFB,660.1,151,100000.0,99675.1,1872.4,1.8785,4,672.5,600.35,13.19,4284.0,8.5691,1.7952,608.0,671.95,698.75,14:30,601.45,09:15,697.8,09:15,656.0,10:00,14.926,10.5181,3.8393,-1.4881,601.45,601.45,601.45,601.45,601.45,601.45,662.75,662.75,662.75,662.75,662.75,698.75,656.0,656.0,656.0,656.0,656.0,656.0,697.8,697.8,697.8,697.8,697.8,697.8
2024-05-02,TNPL,290.0,344,100000.0,99760.0,-172.0,-0.1724,4,289.5,274.8666,7.3,1707.1,5.5121,0.2759,274.85,290.8,292.5,10:15,274.0,09:15,292.6,09:15,286.3,11:30,6.4217,5.8032,0.0513,-1.6926,274.0,274.0,274.0,274.0,274.0,274.0,287.1,292.5,292.5,292.5,292.5,292.5,287.25,287.25,286.3,286.3,286.3,286.3,292.6,292.6,292.6,292.6,292.6,292.6
2024-05-03,CAPITALSFB,376.7,265,100000.0,99825.5,1656.25,1.6591,3,382.95,352.4687,11.46,1571.1,5.2676,0.292,357.85,377.8,379.0,14:45,351.0,09:15,404.8,09:15,373.2,15:15,5.9103,5.575,1.4791,-4.1364,351.0,351.0,351.0,351.0,351.0,351.0,357.85,357.85,357.85,357.85,358.95,379.0,385.65,385.65,385.5,385.5,385.5,380.0,404.8,404.8,404.8,404.8,404.8,404.8
2024-05-03,ORIENTHOT,150.25,665,100000.0,99916.25,-3258.5,-3.2612,3,145.35,135.5507,8.37,2059.2,10.8038,-0.4326,135.6,149.6,154.8,14:30,135.35,09:30,150.85,09:15,142.25,09:30,14.1593,10.3245,0.5667,-3.0667,135.35,135.35,135.35,135.35,135.35,135.35,139.0,141.8,141.8,141.8,146.85,154.8,142.25,142.25,142.25,142.25,142.25,142.25,150.85,150.85,150.85,150.85,150.85,150.85
2024-05-03,TAJGVK,408.35,244,100000.0,99637.4,-231.8,-0.2326,3,407.4,376.3227,15.0,2400.5,8.0434,-0.3306,377.95,407.0,422.65,09:30,377.6,09:15,421.8,09:15,400.5,09:30,11.827,7.6862,3.0288,-1.3434,377.6,377.6,377.6,377.6,377.6,377.6,422.65,422.65,422.65,422.65,422.65,422.65,400.5,400.5,400.5,400.5,400.5,400.5,421.8,421.8,421.8,421.8,421.8,421.8
2024-05-06,CARTRADE,811.7,123,100000.0,99839.1,4956.9,4.9649,3,852.0,747.7572,15.23,2991.7,8.2267,-0.0616,750.0,811.2,857.8,11:45,733.95,11:30,896.9,09:30,810.0,09:15,14.3733,8.16,9.6589,3.9186,736.05,736.05,733.95,733.95,733.95,733.95,758.5,758.5,857.8,857.8,857.8,857.8,810.0,810.0,810.0,810.0,810.0,810.0,896.9,896.9,896.9,896.9,896.9,896.9
2024-05-06,EIHAHOTELS,392.0,255,100000.0,99960.0,-5240.25,-5.2423,3,371.45,361.668,18.93,2305.1,2.9817,-0.6633,380.65,389.4,404.5,09:30,380.1,09:15,390.0,09:15,367.5,14:15,6.2656,2.2987,0.0,-5.2308,380.1,380.1,380.1,380.1,380.1,380.1,404.5,404.5,404.5,404.5,404.5,404.5,379.3,376.1,374.2,370.0,369.5,367.5,390.0,390.0,390.0,390.0,390.0,390.0
2024-05-06,GOKULAGRO,73.25,1365,100000.0,99986.25,750.75,0.7509,3,73.8,66.7059,21.17,1610.4,8.5185,-1.7065,67.5,72.0,78.2,09:30,67.5,09:15,76.35,09:30,71.5,09:15,15.8519,6.6667,6.7832,4.1958,67.5,67.5,67.5,67.5,67.5,67.5,78.2,78.2,78.2,78.2,78.2,78.2,71.5,71.5,71.5,71.5,71.5,71.5,76.35,76.35,76.35,76.35,76.35,76.35
2024-05-07,CARTRADE,845.5,118,100000.0,99769.0,10094.9,10.1183,2,931.05,809.8395,9.61,2991.7,3.3745,0.5263,817.9,849.95,896.9,09:30,810.0,09:15,973.6,12:15,847.55,09:15,9.6589,3.9186,14.5412,9.1765,810.0,810.0,810.0,810.0,810.0,810.0,896.9,896.9,896.9,896.9,896.9,896.9,847.55,847.55,847.55,847.55,847.55,847.55,909.95,940.7,941.7,973.6,973.6,973.6
2024-05-07,NAVNETEDUL,158.0,632,100000.0,99856.0,410.8,0.4114,2,158.65,145.2742,10.38,3116.1,8.1451,-0.6329,146.1,157.0,160.9,14:45,143.9,09:15,162.9,11:00,153.7,09:15,10.13,7.4606,2.7436,0.5992,143.9,143.9,143.9,143.9,143.9,143.9,148.25,152.0,154.65,154.65,154.65,160.9,153.7,153.7,153.7,153.7,153.7,153.7,160.3,162.9,162.9,162.9,162.9,162.9
2024-05-08,CARTRADE,931.7,107,100000.0,99691.9,-1032.55,-1.0357,3,922.05,847.5551,13.47,2991.7,9.6118,-0.3971,850.0,928.0,973.6,12:15,847.55,09:15,963.3,09:15,910.2,15:15,14.5412,9.1765,3.8039,0.3179,847.55,847.55,847.55,847.55,847.55,847.55,909.95,940.7,941.7,973.6,973.6,973.6,922.0,916.65,915.65,915.65,915.65,912.1,963.3,963.3,963.3,963.3,963.3,963.3
2024-05-08,HERITGFOOD,358.2,279,100000.0,99937.8,-4380.3,-4.383,3,342.5,328.0947,7.05,3135.1,8.0706,0.6421,331.45,360.5,363.3,15:15,329.25,09:15,364.45,09:15,335.05,15:15,9.6093,8.7645,0.0,-6.0228,329.25,329.25,329.25,329.25,329.25,329.25,333.9,336.95,350.8,357.5,359.5,359.5,351.65,345.45,345.45,344.1,343.35,340.5,364.45,364.45,364.45,364.45,364.45,364.45
2024-05-08,SASKEN,1629.15,61,100000.0,99378.15,-4343.2,-4.3704,3,1557.95,1473.0718,7.29,2306.3,12.9589,-0.224,1442.25,1625.5,1669.75,15:15,1439.0,09:15,1624.7,09:15,1513.0,15:15,15.774,12.7058,0.7785,-2.6765,1439.0,1439.0,1439.0,1439.0,1439.0,1439.0,1626.15,1646.35,1646.35,1646.35,1646.35,1646.35,1589.95,1565.0,1565.0,1562.45,1562.0,1530.0,1624.7,1624.7,1624.7,1624.7,1624.7,1624.7
2024-05-13,SHARDACROP,387.95,257,100000.0,99703.15,3096.85,3.1061,1,400.0,361.2756,14.69,2897.4,4.008,-0.2449,373.0,387.0,395.0,11:00,373.0,09:15,406.9,09:45,390.0,09:15,5.8981,3.7534,4.0266,2.1986,373.0,373.0,373.0,373.0,373.0,373.0,393.35,395.0,395.0,395.0,395.0,395.0,390.0,390.0,390.0,390.0,390.0,390.0,406.9,406.9,406.9,406.9,406.9,406.9
2024-05-14,AARTIPHARM,624.05,160,100000.0,99848.0,-5768.0,-5.7768,2,588.0,520.6524,32.81,3941.8,17.3026,-2.5799,532.0,607.95,624.05,14:15,530.0,09:15,614.4,09:15,583.05,12:30,17.3026,14.2763,1.1025,-3.5462,530.0,530.0,530.0,530.0,530.0,530.0,581.4,584.8,591.6,617.25,618.0,624.05,595.2,590.1,586.6,583.05,583.05,583.05,614.4,614.4,614.4,614.4,614.4,614.4
2024-05-14,ALEMBICLTD,100.2,998,100000.0,99999.6,-998.0,-0.998,2,99.2,87.6264,24.28,2142.8,5.6962,-1.6467,94.8,98.55,103.4,14:45,92.25,09:15,101.45,10:15,98.05,10:00,9.0717,3.9557,1.0962,-1.3951,92.25,92.25,92.25,92.25,92.25,92.25,98.6,98.6,99.9,103.3,103.3,103.4,98.05,98.05,98.05,98.05,98.05,98.05,100.65,101.45,101.45,101.45,101.45,101.45
2024-05-15,BOMDYEING,184.7,541,100000.0,99922.7,-2921.4,-2.9237,2,179.3,166.6362,7.36,3268.4,10.3345,0.4873,167.4,185.6,189.0,14:00,167.35,09:15,187.75,09:15,177.8,13:45,12.9032,10.8722,0.2135,-3.8164,167.35,167.35,167.35,167.35,167.35,167.35,173.95,173.95,178.9,185.0,189.0,189.0,183.5,181.85,179.25,179.25,177.8,177.8,187.75,187.75,187.75,187.75,187.75,187.75
2024-05-15,HONDAPOWER,2810.0,35,100000.0,98350.0,1548.75,1.5747,2,2854.25,2470.0432,24.96,2244.5,14.165,1.032,2461.35,2839.0,2896.9,14:45,2461.35,09:15,2918.4,09:15,2796.15,15:15,17.6956,15.3432,2.7968,-1.0919,2461.35,2461.35,2461.35,2461.35,2461.35,2461.35,2607.0,2692.0,2698.55,2698.55,2698.55,2896.9,2815.3,2815.3,2815.3,2815.3,2815.3,2815.3,2918.4,2918.4,2918.4,2918.4,2918.4,2918.4
2024-05-16,SOMANYCERA,717.95,139,100000.0,99795.05,7158.5,7.1732,1,769.45,622.3169,66.56,2367.3,-0.9792,0.007,725.05,718.0,745.3,13:00,692.0,09:15,807.85,10:15,719.75,09:15,2.7929,-0.9723,11.6586,6.1507,692.0,692.0,692.0,692.0,692.0,692.0,729.0,729.0,729.0,745.3,745.3,745.3,719.75,719.75,719.75,719.75,719.75,719.75,752.8,807.85,807.85,807.85,807.85,807.85
2024-05-22,DBCORP,293.35,284,83333.33,83311.4,4160.6,4.994,6,308.0,279.043,9.59,4689.2,3.9511,0.0,282.2,293.35,293.35,12:30,279.0,09:15,308.0,09:15,299.95,09:15,3.9511,3.9511,0.0,0.0,279.0,279.0,279.0,279.0,279.0,279.0,285.0,285.0,285.0,293.35,293.35,293.35,299.95,299.95,299.95,299.95,299.95,299.95,308.0,308.0,308.0,308.0,308.0,308.0
2024-05-22,GULFOILLUB,1044.15,79,83333.33,82487.85,687.3,0.8332,6,1052.85,946.6145,14.88,4611.5,3.2943,0.0814,1010.85,1045.0,1075.7,12:00,968.15,09:15,1073.0,09:15,1016.0,12:30,6.4154,3.3783,0.7512,-2.5211,968.15,968.15,968.15,968.15,968.15,968.15,1068.85,1068.85,1075.7,1075.7,1075.7,1075.7,1033.65,1020.55,1020.0,1016.0,1016.0,1016.0,1073.0,1073.0,1073.0,1073.0,1073.0,1073.0
2024-05-22,HARSHA,497.3,167,83333.33,83049.1,-2304.6,-2.775,6,483.5,460.817,9.28,3651.8,7.629,-0.0603,462.05,497.0,507.0,13:15,460.15,09:30,501.2,09:15,479.4,15:15,9.7284,7.5641,0.5416,-3.5105,460.15,460.15,460.15,460.15,460.15,460.15,474.0,499.0,504.9,504.9,507.0,507.0,490.1,490.0,486.35,484.65,483.5,480.0,501.2,501.2,501.2,501.2,501.2,501.2
2024-05-22,PIXTRANS,1433.0,58,83333.33,83114.0,-2032.9,-2.4459,6,1397.95,1362.4286,7.25,1818.0,4.2182,0.0035,1375.0,1433.05,1480.1,09:30,1365.0,09:15,1445.95,09:15,1394.1,14:45,7.6436,4.2218,0.8263,-1.6108,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1480.1,1480.1,1480.1,1480.1,1480.1,1480.1,1420.0,1420.0,1410.0,1409.05,1400.0,1394.1,1445.95,1445.95,1445.95,1445.95,1445.95,1445.95
2024-05-22,TALBROAUTO,335.05,248,83333.33,83092.4,-3856.4,-4.6411,6,319.5,314.671,14.12,1608.0,4.7031,-1.5669,320.0,329.8,351.0,14:30,315.75,09:15,351.0,09:15,316.8,11:15,9.6875,3.0625,3.8462,-5.355,315.75,315.75,315.75,315.75,315.75,315.75,322.6,342.0,342.0,342.0,342.0,351.0,325.0,321.6,316.8,316.8,316.8,316.8,351.0,351.0,351.0,351.0,351.0,351.0
2024-05-22,TARC,183.0,455,83333.33,83265.0,-1296.75,-1.5574,6,180.15,163.9818,8.74,4124.0,10.9763,0.5464,164.9,184.0,184.5,14:30,164.35,09:15,189.0,09:15,175.95,11:00,11.886,11.5828,0.5319,-4.1489,164.35,164.35,164.35,164.35,164.35,164.35,170.0,170.1,175.0,181.75,184.4,184.5,178.05,175.95,175.95,175.95,175.95,175.95,189.0,189.0,189.0,189.0,189.0,189.0
2024-05-23,GOLDIAM,130.65,765,100000.0,99947.25,153.0,0.1531,3,130.85,122.8825,7.35,1825.1,6.8712,-0.421,122.25,130.1,132.55,09:45,122.25,09:15,132.3,13:45,128.3,10:00,8.4254,6.4213,0.7233,-0.3426,122.25,122.25,122.25,122.25,122.25,122.25,132.55,132.55,132.55,132.55,132.55,132.55,128.3,128.3,128.3,128.3,128.3,128.3,131.5,131.5,132.0,132.0,132.3,132.3
2024-05-23,PRECAM,217.35,460,100000.0,99981.0,-11477.0,-11.4792,3,192.4,200.778,16.31,1876.5,6.9373,0.2991,203.25,218.0,224.0,12:00,200.65,09:15,214.4,09:15,187.45,15:15,10.2091,7.2571,2.0952,-8.8333,200.65,200.65,200.65,200.65,200.65,200.65,206.0,206.0,224.0,224.0,224.0,224.0,200.0,200.0,200.0,200.0,190.7,188.4,214.4,214.4,214.4,214.4,214.4,214.4
2024-05-23,TAJGVK,382.95,261,100000.0,99949.95,1383.3,1.384,3,388.25,365.7317,7.36,2400.5,4.3176,0.7964,367.1,386.0,409.0,13:00,360.0,10:45,396.15,09:15,385.55,10:45,11.4138,5.1485,1.4728,-0.8709,363.25,360.0,360.0,360.0,360.0,360.0,368.8,368.8,368.8,409.0,409.0,409.0,386.4,385.55,385.55,385.55,385.55,385.55,396.15,396.15,396.15,396.15,396.15,396.15
2024-05-24,PARAS,430.5,232,100000.0,99876.0,4036.8,4.0418,1,447.9,389.6077,20.71,2386.0,10.3846,-0.2091,390.0,429.6,443.5,13:15,390.0,09:15,464.0,10:45,421.3,09:15,13.7179,10.1538,6.0571,2.6286,390.0,390.0,390.0,390.0,390.0,390.0,399.5,399.5,426.0,442.5,443.5,443.5,421.3,421.3,421.3,421.3,421.3,421.3,456.4,464.0,464.0,464.0,464.0,464.0
2024-05-27,HINDWAREAP,398.5,250,100000.0,99625.0,1650.0,1.6562,5,405.1,370.4203,8.26,2723.4,6.1393,0.8156,375.45,401.75,404.9,12:45,365.45,09:30,412.25,09:15,398.8,09:15,7.8439,7.0049,2.308,2.308,365.45,365.45,365.45,365.45,365.45,365.45,383.55,392.0,402.6,404.9,404.9,404.9,398.8,398.8,398.8,398.8,398.8,398.8,412.25,412.25,412.25,412.25,412.25,412.25
2024-05-27,MMFL,624.1,160,100000.0,99856.0,1344.0,1.3459,5,632.5,564.2964,8.97,2111.3,2.144,1.4261,611.0,633.0,650.0,13:00,601.7,09:15,645.0,09:15,621.5,12:30,6.383,3.6007,1.3832,-0.5816,601.7,601.7,601.7,601.7,601.7,601.7,638.45,638.45,649.75,650.0,650.0,650.0,621.6,621.6,621.6,621.5,621.5,621.5,645.0,645.0,645.0,645.0,645.0,645.0
2024-05-27,NAZARA,165.9,602,100000.0,99871.8,6501.6,6.5099,5,176.7,153.7176,10.06,4922.9,12.1704,3.1947,147.9,171.2,172.7,15:15,147.9,09:15,180.7,09:30,164.2,09:15,16.7681,15.7539,7.4316,3.7455,147.9,147.9,147.9,147.9,147.9,147.9,160.2,160.5,160.5,164.0,164.3,166.2,164.2,164.2,164.2,164.2,164.2,164.2,180.7,180.7,180.7,180.7,180.7,180.7
2024-05-27,PANAMAPET,367.9,271,100000.0,99700.9,2994.55,3.0035,5,378.95,347.7171,21.33,2011.4,5.6425,1.2775,348.25,372.6,392.0,12:45,347.1,10:00,399.0,11:45,366.0,10:00,12.5628,6.9921,6.9992,1.7431,347.1,347.1,347.1,347.1,347.1,347.1,355.5,360.4,368.0,392.0,392.0,392.0,366.0,366.0,366.0,366.0,366.0,366.0,380.7,387.4,399.0,399.0,399.0,399.0
2024-05-27,VPRPL,174.3,573,100000.0,99873.9,4669.95,4.6758,5,182.45,160.5503,8.87,1867.8,7.6923,0.6024,161.85,175.35,177.9,14:45,159.85,09:15,189.8,09:15,180.55,15:15,9.9166,8.3411,1.4431,-3.1534,159.85,159.85,159.85,159.85,159.85,159.85,165.25,166.0,166.0,166.0,166.2,177.9,181.5,181.5,181.5,181.5,181.5,180.65,189.8,189.8,189.8,189.8,189.8,189.8
2024-05-29,PARAS,474.0,210,100000.0,99540.0,-1974.0,-1.9831,1,464.6,438.4146,8.02,2386.0,8.9655,-0.4219,435.0,472.0,479.5,14:30,429.0,09:15,486.8,09:15,455.0,15:15,10.2299,8.5057,3.245,-1.8028,429.0,429.0,429.0,429.0,429.0,429.0,474.3,474.3,475.0,477.4,477.4,479.5,466.5,466.5,466.5,466.5,466.5,459.4,486.8,486.8,486.8,486.8,486.8,486.8
2024-05-30,HERITGFOOD,402.8,248,100000.0,99894.4,-347.2,-0.3476,1,401.4,371.3373,21.72,3135.1,3.7877,1.6261,388.1,409.35,419.8,14:30,381.9,09:15,423.2,09:15,397.5,10:15,8.168,5.4754,2.3582,-1.3665,381.9,381.9,381.9,381.9,381.9,381.9,411.8,413.9,416.2,416.2,416.2,419.8,403.2,397.5,397.5,397.5,397.5,397.5,423.2,423.2,423.2,423.2,423.2,423.2
2024-05-31,BHARATRAS,2685.0,37,100000.0,99345.0,-2960.0,-2.9795,4,2605.0,2303.5476,58.11,3523.8,3.2692,-0.3724,2600.0,2675.0,2712.0,13:00,2458.0,09:15,2837.0,09:15,2535.0,15:15,4.3077,2.8846,5.0741,-5.1111,2458.0,2458.0,2458.0,2458.0,2458.0,2458.0,2700.0,2700.0,2700.0,2712.0,2712.0,2712.0,2620.0,2609.0,2602.0,2602.0,2602.0,2585.0,2837.0,2837.0,2837.0,2837.0,2837.0,2837.0
2024-05-31,INDNIPPON,688.3,145,100000.0,99803.5,94.25,0.0944,4,688.95,654.3,25.15,1539.7,0.0436,0.247,688.0,690.0,734.8,09:30,681.15,14:30,723.15,09:15,679.95,09:45,6.8023,0.2907,1.1399,-4.5385,683.0,683.0,683.0,683.0,683.0,681.15,734.8,734.8,734.8,734.8,734.8,734.8,679.95,679.95,679.95,679.95,679.95,679.95,723.15,723.15,723.15,723.15,723.15,723.15
2024-05-31,JKIL,760.0,131,100000.0,99560.0,2423.5,2.4342,4,778.5,666.3798,28.41,4774.9,12.4344,-2.3684,675.95,742.0,764.3,15:00,675.95,09:15,786.0,14:45,752.05,09:30,13.0705,9.7714,1.9852,0.4282,675.95,675.95,675.95,675.95,675.95,675.95,739.95,742.9,753.95,757.0,758.7,764.3,752.05,752.05,752.05,752.05,752.05,752.05,782.0,782.0,782.0,782.0,782.0,786.0
2024-05-31,TIIL,2466.65,40,100000.0,98666.0,4146.0,4.2021,4,2570.3,2302.4875,9.16,4539.8,5.4868,-0.675,2338.35,2450.0,2509.9,13:30,2286.2,10:30,2660.0,09:15,2511.0,10:15,7.3364,4.7747,2.3077,-0.9577,2296.5,2286.2,2286.2,2286.2,2286.2,2286.2,2361.95,2361.95,2404.55,2478.3,2509.9,2509.9,2514.05,2511.0,2511.0,2511.0,2511.0,2511.0,2660.0,2660.0,2660.0,2660.0,2660.0,2660.0
2024-06-03,BLKASHYAP,74.25,1346,100000.0,99940.5,-7941.4,-7.9461,3,68.35,66.6459,9.41,1546.5,6.1472,-0.0673,69.95,74.2,77.5,14:15,68.05,09:30,76.35,09:15,63.4,12:15,10.7934,6.0758,0.0655,-10.8781,68.05,68.05,68.05,68.05,68.05,68.05,71.6,71.6,71.75,71.75,74.3,77.5,69.1,68.25,66.75,63.4,63.4,63.4,76.35,76.35,76.35,76.35,76.35,76.35
2024-06-03,GIPCL,208.8,478,100000.0,99806.4,-14865.8,-14.8946,3,177.7,179.5768,18.09,2466.2,11.0638,0.5747,188.0,210.0,213.8,14:30,184.0,09:15,205.0,09:15,167.35,12:30,13.7234,11.7021,0.0,-11.878,184.0,184.0,184.0,184.0,184.0,184.0,191.5,195.7,195.75,202.0,204.5,213.8,187.5,182.75,180.3,167.35,167.35,167.35,205.0,205.0,205.0,205.0,205.0,205.0
2024-06-03,NAZARA,196.8,508,100000.0,99974.4,-13055.6,-13.0589,3,171.1,175.4556,7.78,4922.9,10.1287,-0.6606,178.7,195.5,202.5,11:45,176.4,09:15,199.2,09:15,162.9,15:15,13.3184,9.4012,1.1168,-12.5888,176.4,176.4,176.4,176.4,176.4,176.4,186.6,189.5,202.5,202.5,202.5,202.5,185.1,177.6,172.5,168.1,168.1,167.0,199.2,199.2,199.2,199.2,199.2,199.2
2024-06-04,HERITGFOOD,452.0,221,100000.0,99892.0,20884.5,20.9071,1,546.5,427.5199,11.29,3135.1,2.4943,1.5487,441.0,459.0,479.8,13:45,405.0,12:15,546.5,13:15,476.1,09:15,8.7982,4.0816,14.7868,14.7868,428.0,428.0,425.2,405.0,405.0,405.0,479.5,479.5,479.5,479.5,479.8,479.8,476.1,476.1,476.1,476.1,476.1,476.1,538.4,538.4,544.0,544.0,546.5,546.5
2024-06-05,BHAGCHEM,222.4,449,100000.0,99857.6,9586.15,9.5998,3,243.75,186.0185,7.24,1673.6,17.6097,0.0,189.1,222.4,222.4,10:30,188.0,09:45,263.0,09:15,232.65,09:15,17.6097,17.6097,8.6777,-1.6116,188.0,188.0,188.0,188.0,188.0,188.0,203.0,222.4,222.4,222.4,222.4,222.4,232.65,232.65,232.65,232.65,232.65,232.65,263.0,263.0,263.0,263.0,263.0,263.0
2024-06-05,HERITGFOOD,546.5,182,100000.0,99463.0,9946.3,10.0,3,601.15,454.6839,8.41,3135.1,14.7868,0.0,476.1,546.5,546.5,13:15,476.1,09:15,601.15,09:15,576.0,09:30,14.7868,14.7868,1.8898,1.8898,476.1,476.1,476.1,476.1,476.1,476.1,538.4,538.4,544.0,544.0,546.5,546.5,576.0,576.0,576.0,576.0,576.0,576.0,601.15,601.15,601.15,601.15,601.15,601.15
2024-06-05,VMART,607.5,164,100000.0,99630.0,2033.6,2.0412,3,619.9,548.8657,9.07,4259.8,10.5551,-0.214,549.5,606.2,631.2,10:45,548.9,09:15,625.0,09:45,600.5,09:15,14.8681,10.3185,2.3751,0.3767,548.9,548.9,548.9,548.9,548.9,548.9,600.2,631.2,631.2,631.2,631.2,631.2,600.5,600.5,600.5,600.5,600.5,600.5,625.0,625.0,625.0,625.0,625.0,625.0
2024-06-06,ARMANFIN,2285.0,43,100000.0,98255.0,-2132.8,-2.1707,3,2235.4,2070.5321,7.26,1795.7,10.8685,1.0503,2061.0,2309.0,2322.0,13:30,2061.0,09:15,2360.15,09:45,2226.4,13:15,12.6638,12.033,1.8294,-2.4916,2061.0,2061.0,2061.0,2061.0,2061.0,2061.0,2313.35,2315.0,2315.0,2315.0,2322.0,2322.0,2312.15,2296.05,2280.05,2255.15,2226.4,2226.4,2360.15,2360.15,2360.15,2360.15,2360.15,2360.15
2024-06-06,BHAGCHEM,242.8,411,100000.0,99790.8,-1644.0,-1.6474,3,238.8,222.4,16.84,1673.6,0.3306,-1.9357,242.0,238.1,263.0,09:15,232.65,09:15,246.2,09:15,235.5,15:15,8.6777,-1.6116,0.943,-2.624,232.65,232.65,232.65,232.65,232.65,232.65,263.0,263.0,263.0,263.0,263.0,263.0,239.0,238.05,238.05,237.35,237.35,237.35,246.2,246.2,246.2,246.2,246.2,246.2
2024-06-06,KCP,220.05,454,100000.0,99902.7,12235.3,12.2472,3,247.0,201.818,12.59,2240.7,0.9404,-0.4544,218.0,219.05,239.0,09:15,215.05,09:15,252.8,14:00,222.05,09:15,9.633,0.4817,13.5159,11.5851,215.05,215.05,215.05,215.05,215.05,215.05,239.0,239.0,239.0,239.0,239.0,239.0,222.05,222.05,222.05,222.05,222.05,222.05,234.9,235.0,235.0,235.0,252.8,252.8
2024-06-07,KCP,250.5,399,100000.0,99949.5,542.64,0.5429,4,251.86,219.5478,11.19,2240.7,12.4832,-0.7984,222.7,248.5,252.8,14:00,222.05,09:15,273.94,09:15,249.0,15:15,13.5159,11.5851,6.1989,-2.5199,222.05,222.05,222.05,222.05,222.05,222.05,234.9,235.0,235.0,235.0,252.8,252.8,255.88,250.6,250.6,250.6,250.6,250.06,273.94,273.94,273.94,273.94,273.94,273.94
2024-06-07,PENIND,168.35,594,100000.0,99999.9,1205.82,1.2058,4,170.38,144.0308,9.35,1790.7,15.3082,0.6831,146.0,169.5,172.0,14:45,144.25,09:15,177.69,09:15,168.11,14:30,17.8082,16.0959,1.9449,-2.9834,144.25,144.25,144.25,144.25,144.25,144.25,152.5,161.9,166.0,167.95,169.1,172.0,171.11,170.0,170.0,170.0,170.0,168.11,177.69,177.69,177.69,177.69,177.69,177.69
2024-06-07,SAGCEM,238.0,420,100000.0,99960.0,10042.2,10.0462,4,261.91,227.0859,7.01,2722.6,3.0303,0.8403,231.0,240.0,242.0,11:30,229.0,09:15,276.8,15:15,237.82,09:30,4.7619,3.8961,14.0033,10.173,229.0,229.0,229.0,229.0,229.0,229.0,238.0,240.25,242.0,242.0,242.0,242.0,237.82,237.82,237.82,237.82,237.82,237.82,249.8,252.9,253.9,253.9,256.0,272.0
2024-06-07,TFCILTD,34.75,2877,100000.0,99975.75,1726.2,1.7266,4,35.35,32.075,7.32,1545.4,4.8265,-0.5755,33.15,34.55,35.7,14:00,32.8,09:15,36.25,13:00,34.1,09:30,7.6923,4.2232,4.1667,1.1494,32.8,32.8,32.8,32.8,32.8,32.8,34.8,34.8,34.8,34.8,35.7,35.7,34.1,34.1,34.1,34.1,34.1,34.1,35.4,35.4,35.4,36.25,36.25,36.25
2024-06-10,EIHAHOTELS,407.7,204,83333.33,83170.8,1326.0,1.5943,6,414.2,360.198,11.51,2305.1,-0.4396,1.6679,409.5,414.5,419.0,10:30,395.25,09:15,419.0,15:00,408.2,10:45,2.3199,1.221,1.5388,1.1026,395.25,395.25,395.25,395.25,395.25,395.25,417.0,419.0,419.0,419.0,419.0,419.0,408.45,408.2,408.2,408.2,408.2,408.2,417.1,417.1,417.1,417.1,417.1,419.0
2024-06-10,GUFICBIO,378.0,220,83333.33,83160.0,-1650.0,-1.9841,6,370.5,314.6749,12.61,2832.8,19.2053,0.0,317.1,378.0,378.0,15:00,317.1,09:15,382.55,11:45,365.05,09:30,19.2053,19.2053,1.1636,-3.1205,317.1,317.1,317.1,317.1,317.1,317.1,327.5,331.0,352.0,374.0,374.7,378.0,365.05,365.05,365.05,365.05,365.05,365.05,382.0,382.0,382.55,382.55,382.55,382.55
2024-06-10,HERITGFOOD,695.9,119,83333.33,82812.1,-4236.4,-5.1157,6,660.3,661.25,7.72,3135.1,-2.535,-0.1293,714.0,695.0,727.35,09:15,650.0,10:45,704.45,09:15,660.3,09:30,1.8697,-2.6611,0.0639,-6.2074,706.35,650.0,650.0,650.0,650.0,650.0,727.35,727.35,727.35,727.35,727.35,727.35,660.3,660.3,660.3,660.3,660.3,660.3,704.45,704.45,704.45,704.45,704.45,704.45
2024-06-10,NFL,115.5,721,83333.33,83275.5,-2415.35,-2.9004,6,112.15,103.3137,8.09,4297.5,10.951,0.0,104.1,115.5,116.59,15:15,103.31,10:00,116.3,09:15,111.55,14:15,11.9981,10.951,0.562,-2.5076,103.31,103.31,103.31,103.31,103.31,103.31,106.2,108.9,112.84,113.25,113.44,115.67,112.05,112.05,112.05,112.05,112.05,111.55,116.3,116.3,116.3,116.3,116.3,116.3
